region,date,incidenceBAG,cumulBAG,cumulOpenZH,compare
SH,2020-03-02,0,0,NA,NA
SH,2020-03-03,0,0,NA,NA
SH,2020-03-04,0,0,NA,NA
SH,2020-03-05,0,0,NA,NA
SH,2020-03-06,0,0,NA,NA
SH,2020-03-07,0,0,NA,NA
SH,2020-03-08,0,0,NA,NA
SH,2020-03-09,0,0,NA,NA
SH,2020-03-10,1,1,NA,NA
SH,2020-03-11,0,1,1,TRUE
SH,2020-03-12,0,1,1,TRUE
SH,2020-03-13,0,1,1,TRUE
SH,2020-03-14,1,2,1,FALSE
SH,2020-03-15,0,2,1,FALSE
SH,2020-03-16,5,7,2,FALSE
SH,2020-03-17,3,10,2,FALSE
SH,2020-03-18,3,13,8,FALSE
SH,2020-03-19,3,16,12,FALSE
SH,2020-03-20,13,29,17,FALSE
SH,2020-03-21,2,31,28,FALSE
SH,2020-03-22,1,32,30,FALSE
SH,2020-03-23,2,34,32,FALSE
SH,2020-03-24,1,35,34,FALSE
SH,2020-03-25,2,37,35,FALSE
SH,2020-03-26,3,40,36,FALSE
SH,2020-03-27,0,40,37,FALSE
SH,2020-03-28,1,41,40,FALSE
SH,2020-03-29,2,43,41,FALSE
SH,2020-03-30,1,44,42,FALSE
SH,2020-03-31,2,46,44,FALSE
SH,2020-04-01,1,47,44,FALSE
SH,2020-04-02,1,48,47,FALSE
SH,2020-04-03,1,49,47,FALSE
SH,2020-04-04,1,50,47,FALSE
SH,2020-04-05,0,50,49,FALSE
SH,2020-04-06,3,53,50,FALSE
SH,2020-04-07,0,53,50,FALSE
SH,2020-04-08,2,55,50,FALSE
SH,2020-04-09,2,57,52,FALSE
SH,2020-04-10,0,57,53,FALSE
SH,2020-04-11,0,57,55,FALSE
SH,2020-04-12,2,59,57,FALSE
SH,2020-04-13,1,60,57,FALSE
SH,2020-04-14,0,60,57,FALSE
SH,2020-04-15,1,61,59,FALSE
SH,2020-04-16,1,62,60,FALSE
SH,2020-04-17,1,63,60,FALSE
SH,2020-04-18,0,63,61,FALSE
SH,2020-04-19,0,63,62,FALSE
SH,2020-04-20,1,64,63,FALSE
SH,2020-04-21,4,68,63,FALSE
SH,2020-04-22,3,71,63,FALSE
SH,2020-04-23,1,72,65,FALSE
SH,2020-04-24,1,73,70,FALSE
SH,2020-04-25,1,74,71,FALSE
SH,2020-04-26,0,74,72,FALSE
SH,2020-04-27,0,74,73,FALSE
SH,2020-04-28,1,75,74,FALSE
SH,2020-04-29,0,75,74,FALSE
SH,2020-04-30,0,75,75,TRUE
SH,2020-05-01,0,75,75,TRUE
SH,2020-05-02,0,75,75,TRUE
SH,2020-05-03,0,75,75,TRUE
SH,2020-05-04,0,75,75,TRUE
SH,2020-05-05,1,76,75,FALSE
SH,2020-05-06,1,77,75,FALSE
SH,2020-05-07,1,78,76,FALSE
SH,2020-05-08,0,78,76,FALSE
SH,2020-05-09,0,78,76,FALSE
SH,2020-05-10,0,78,78,TRUE
SH,2020-05-11,0,78,78,TRUE
SH,2020-05-12,0,78,78,TRUE
SH,2020-05-13,0,78,78,TRUE
SH,2020-05-14,0,78,78,TRUE
SH,2020-05-15,0,78,78,TRUE
SH,2020-05-16,0,78,78,TRUE
SH,2020-05-17,0,78,78,TRUE
SH,2020-05-18,0,78,78,TRUE
SH,2020-05-19,0,78,78,TRUE
SH,2020-05-20,0,78,78,TRUE
SH,2020-05-21,0,78,78,TRUE
SH,2020-05-22,0,78,78,TRUE
SH,2020-05-23,0,78,NA,NA
SH,2020-05-24,1,79,NA,NA
SH,2020-05-25,0,79,78,FALSE
SH,2020-05-26,0,79,78,FALSE
SH,2020-05-27,0,79,78,FALSE
SH,2020-05-28,0,79,78,FALSE
SH,2020-05-29,0,79,78,FALSE
SH,2020-05-30,0,79,NA,NA
SH,2020-05-31,0,79,NA,NA
SH,2020-06-01,0,79,NA,NA
SH,2020-06-02,0,79,78,FALSE
SH,2020-06-03,0,79,78,FALSE
SH,2020-06-04,0,79,78,FALSE
SH,2020-06-05,1,80,78,FALSE
SH,2020-06-06,0,80,NA,NA
SH,2020-06-07,0,80,NA,NA
SH,2020-06-08,0,80,79,FALSE
SH,2020-06-09,0,80,79,FALSE
SH,2020-06-10,0,80,79,FALSE
SH,2020-06-11,0,80,79,FALSE
SH,2020-06-12,2,82,79,FALSE
SH,2020-06-13,0,82,NA,NA
SH,2020-06-14,0,82,NA,NA
SH,2020-06-15,0,82,81,FALSE
SH,2020-06-16,0,82,81,FALSE
SH,2020-06-17,0,82,81,FALSE
SH,2020-06-18,1,83,81,FALSE
SH,2020-06-19,0,83,81,FALSE
SH,2020-06-20,0,83,NA,NA
SH,2020-06-21,0,83,NA,NA
SH,2020-06-22,0,83,81,FALSE
SH,2020-06-23,0,83,81,FALSE
SH,2020-06-24,0,83,NA,NA
SH,2020-06-25,0,83,NA,NA
SH,2020-06-26,1,84,NA,NA
SO,2020-01-24,0,0,NA,NA
SO,2020-01-25,0,0,NA,NA
SO,2020-01-26,0,0,NA,NA
SO,2020-01-27,0,0,NA,NA
SO,2020-01-28,0,0,NA,NA
SO,2020-01-29,0,0,NA,NA
SO,2020-01-30,0,0,NA,NA
SO,2020-01-31,0,0,NA,NA
SO,2020-02-01,0,0,NA,NA
SO,2020-02-02,0,0,NA,NA
SO,2020-02-03,0,0,NA,NA
SO,2020-02-04,0,0,NA,NA
SO,2020-02-05,0,0,NA,NA
SO,2020-02-06,0,0,NA,NA
SO,2020-02-07,0,0,NA,NA
SO,2020-02-08,0,0,NA,NA
SO,2020-02-09,0,0,NA,NA
SO,2020-02-10,0,0,NA,NA
SO,2020-02-11,0,0,NA,NA
SO,2020-02-12,0,0,NA,NA
SO,2020-02-13,0,0,NA,NA
SO,2020-02-14,0,0,NA,NA
SO,2020-02-15,0,0,NA,NA
SO,2020-02-16,0,0,NA,NA
SO,2020-02-17,0,0,NA,NA
SO,2020-02-18,0,0,NA,NA
SO,2020-02-19,0,0,NA,NA
SO,2020-02-20,0,0,NA,NA
SO,2020-02-21,0,0,NA,NA
SO,2020-02-22,0,0,NA,NA
SO,2020-02-23,0,0,NA,NA
SO,2020-02-24,0,0,NA,NA
SO,2020-02-25,0,0,NA,NA
SO,2020-02-26,0,0,NA,NA
SO,2020-02-27,0,0,NA,NA
SO,2020-02-28,0,0,NA,NA
SO,2020-02-29,0,0,NA,NA
SO,2020-03-01,0,0,NA,NA
SO,2020-03-02,0,0,NA,NA
SO,2020-03-03,0,0,NA,NA
SO,2020-03-04,0,0,NA,NA
SO,2020-03-05,1,1,NA,NA
SO,2020-03-06,0,1,1,TRUE
SO,2020-03-07,0,1,NA,NA
SO,2020-03-08,0,1,NA,NA
SO,2020-03-09,2,3,NA,NA
SO,2020-03-10,4,7,NA,NA
SO,2020-03-11,1,8,NA,NA
SO,2020-03-12,3,11,NA,NA
SO,2020-03-13,0,11,NA,NA
SO,2020-03-14,3,14,NA,NA
SO,2020-03-15,4,18,NA,NA
SO,2020-03-16,18,36,NA,NA
SO,2020-03-17,6,42,NA,NA
SO,2020-03-18,11,53,NA,NA
SO,2020-03-19,9,62,NA,NA
SO,2020-03-20,18,80,66,FALSE
SO,2020-03-21,6,86,NA,NA
SO,2020-03-22,10,96,NA,NA
SO,2020-03-23,16,112,95,FALSE
SO,2020-03-24,21,133,104,FALSE
SO,2020-03-25,14,147,129,FALSE
SO,2020-03-26,15,162,141,FALSE
SO,2020-03-27,20,182,157,FALSE
SO,2020-03-28,3,185,173,FALSE
SO,2020-03-29,5,190,190,TRUE
SO,2020-03-30,18,208,NA,NA
SO,2020-03-31,10,218,196,FALSE
SO,2020-04-01,8,226,216,FALSE
SO,2020-04-02,13,239,227,FALSE
SO,2020-04-03,8,247,237,FALSE
SO,2020-04-04,4,251,250,FALSE
SO,2020-04-05,2,253,258,FALSE
SO,2020-04-06,17,270,261,FALSE
SO,2020-04-07,5,275,264,FALSE
SO,2020-04-08,9,284,276,FALSE
SO,2020-04-09,11,295,282,FALSE
SO,2020-04-10,5,300,294,FALSE
SO,2020-04-11,7,307,306,FALSE
SO,2020-04-12,3,310,315,FALSE
SO,2020-04-13,2,312,321,FALSE
SO,2020-04-14,12,324,325,FALSE
SO,2020-04-15,6,330,329,FALSE
SO,2020-04-16,5,335,343,FALSE
SO,2020-04-17,3,338,350,FALSE
SO,2020-04-18,0,338,353,FALSE
SO,2020-04-19,1,339,355,FALSE
SO,2020-04-20,9,348,355,FALSE
SO,2020-04-21,2,350,359,FALSE
SO,2020-04-22,6,356,368,FALSE
SO,2020-04-23,0,356,375,FALSE
SO,2020-04-24,3,359,376,FALSE
SO,2020-04-25,2,361,379,FALSE
SO,2020-04-26,0,361,380,FALSE
SO,2020-04-27,2,363,382,FALSE
SO,2020-04-28,3,366,383,FALSE
SO,2020-04-29,2,368,384,FALSE
SO,2020-04-30,2,370,388,FALSE
SO,2020-05-01,7,377,390,FALSE
SO,2020-05-02,2,379,392,FALSE
SO,2020-05-03,0,379,398,FALSE
SO,2020-05-04,1,380,400,FALSE
SO,2020-05-05,4,384,402,FALSE
SO,2020-05-06,1,385,403,FALSE
SO,2020-05-07,6,391,406,FALSE
SO,2020-05-08,5,396,407,FALSE
SO,2020-05-09,2,398,NA,NA
SO,2020-05-10,1,399,NA,NA
SO,2020-05-11,2,401,420,FALSE
SO,2020-05-12,2,403,421,FALSE
SO,2020-05-13,1,404,423,FALSE
SO,2020-05-14,0,404,425,FALSE
SO,2020-05-15,3,407,427,FALSE
SO,2020-05-16,1,408,NA,NA
SO,2020-05-17,2,410,NA,NA
SO,2020-05-18,1,411,432,FALSE
SO,2020-05-19,1,412,434,FALSE
SO,2020-05-20,0,412,436,FALSE
SO,2020-05-21,0,412,439,FALSE
SO,2020-05-22,0,412,NA,NA
SO,2020-05-23,0,412,NA,NA
SO,2020-05-24,0,412,NA,NA
SO,2020-05-25,0,412,439,FALSE
SO,2020-05-26,1,413,439,FALSE
SO,2020-05-27,0,413,439,FALSE
SO,2020-05-28,3,416,440,FALSE
SO,2020-05-29,0,416,440,FALSE
SO,2020-05-30,0,416,NA,NA
SO,2020-05-31,0,416,NA,NA
SO,2020-06-01,0,416,NA,NA
SO,2020-06-02,2,418,443,FALSE
SO,2020-06-03,0,418,445,FALSE
SO,2020-06-04,0,418,446,FALSE
SO,2020-06-05,0,418,446,FALSE
SO,2020-06-06,0,418,NA,NA
SO,2020-06-07,0,418,NA,NA
SO,2020-06-08,0,418,446,FALSE
SO,2020-06-09,0,418,446,FALSE
SO,2020-06-10,1,419,NA,NA
SO,2020-06-11,1,420,NA,NA
SO,2020-06-12,0,420,NA,NA
SO,2020-06-13,0,420,NA,NA
SO,2020-06-14,0,420,448,FALSE
SO,2020-06-15,1,421,448,FALSE
SO,2020-06-16,0,421,448,FALSE
SO,2020-06-17,2,423,449,FALSE
SO,2020-06-18,0,423,449,FALSE
SO,2020-06-19,0,423,451,FALSE
SO,2020-06-20,0,423,NA,NA
SO,2020-06-21,0,423,NA,NA
SO,2020-06-22,1,424,451,FALSE
SO,2020-06-23,1,425,451,FALSE
SO,2020-06-24,0,425,452,FALSE
SO,2020-06-25,0,425,453,FALSE
SO,2020-06-26,NA,NA,453,NA
SZ,2020-01-24,0,0,NA,NA
SZ,2020-01-25,0,0,NA,NA
SZ,2020-01-26,0,0,NA,NA
SZ,2020-01-27,0,0,NA,NA
SZ,2020-01-28,0,0,NA,NA
SZ,2020-01-29,0,0,NA,NA
SZ,2020-01-30,0,0,NA,NA
SZ,2020-01-31,0,0,NA,NA
SZ,2020-02-01,0,0,NA,NA
SZ,2020-02-02,0,0,NA,NA
SZ,2020-02-03,0,0,NA,NA
SZ,2020-02-04,0,0,NA,NA
SZ,2020-02-05,0,0,NA,NA
SZ,2020-02-06,0,0,NA,NA
SZ,2020-02-07,0,0,NA,NA
SZ,2020-02-08,0,0,NA,NA
SZ,2020-02-09,0,0,NA,NA
SZ,2020-02-10,0,0,NA,NA
SZ,2020-02-11,0,0,NA,NA
SZ,2020-02-12,0,0,NA,NA
SZ,2020-02-13,0,0,NA,NA
SZ,2020-02-14,0,0,NA,NA
SZ,2020-02-15,0,0,NA,NA
SZ,2020-02-16,0,0,NA,NA
SZ,2020-02-17,0,0,NA,NA
SZ,2020-02-18,0,0,NA,NA
SZ,2020-02-19,0,0,NA,NA
SZ,2020-02-20,0,0,NA,NA
SZ,2020-02-21,0,0,NA,NA
SZ,2020-02-22,0,0,NA,NA
SZ,2020-02-23,0,0,NA,NA
SZ,2020-02-24,0,0,NA,NA
SZ,2020-02-25,0,0,NA,NA
SZ,2020-02-26,0,0,NA,NA
SZ,2020-02-27,0,0,NA,NA
SZ,2020-02-28,0,0,NA,NA
SZ,2020-02-29,0,0,NA,NA
SZ,2020-03-01,0,0,NA,NA
SZ,2020-03-02,2,2,NA,NA
SZ,2020-03-03,3,5,1,FALSE
SZ,2020-03-04,0,5,3,FALSE
SZ,2020-03-05,1,6,NA,NA
SZ,2020-03-06,0,6,6,TRUE
SZ,2020-03-07,0,6,NA,NA
SZ,2020-03-08,0,6,NA,NA
SZ,2020-03-09,2,8,NA,NA
SZ,2020-03-10,1,9,NA,NA
SZ,2020-03-11,1,10,NA,NA
SZ,2020-03-12,7,17,NA,NA
SZ,2020-03-13,4,21,9,FALSE
SZ,2020-03-14,4,25,NA,NA
SZ,2020-03-15,3,28,13,FALSE
SZ,2020-03-16,15,43,NA,NA
SZ,2020-03-17,7,50,NA,NA
SZ,2020-03-18,20,70,NA,NA
SZ,2020-03-19,5,75,NA,NA
SZ,2020-03-20,7,82,NA,NA
SZ,2020-03-21,1,83,NA,NA
SZ,2020-03-22,5,88,NA,NA
SZ,2020-03-23,12,100,NA,NA
SZ,2020-03-24,7,107,97,FALSE
SZ,2020-03-25,7,114,NA,NA
SZ,2020-03-26,11,125,107,FALSE
SZ,2020-03-27,3,128,119,FALSE
SZ,2020-03-28,3,131,122,FALSE
SZ,2020-03-29,0,131,128,FALSE
SZ,2020-03-30,11,142,135,FALSE
SZ,2020-03-31,7,149,140,FALSE
SZ,2020-04-01,8,157,146,FALSE
SZ,2020-04-02,2,159,155,FALSE
SZ,2020-04-03,14,173,165,FALSE
SZ,2020-04-04,5,178,168,FALSE
SZ,2020-04-05,4,182,170,FALSE
SZ,2020-04-06,8,190,178,FALSE
SZ,2020-04-07,5,195,185,FALSE
SZ,2020-04-08,17,212,196,FALSE
SZ,2020-04-09,28,240,213,FALSE
SZ,2020-04-10,3,243,215,FALSE
SZ,2020-04-11,2,245,249,FALSE
SZ,2020-04-12,2,247,251,FALSE
SZ,2020-04-13,2,249,251,FALSE
SZ,2020-04-14,4,253,258,FALSE
SZ,2020-04-15,1,254,261,FALSE
SZ,2020-04-16,2,256,265,FALSE
SZ,2020-04-17,4,260,266,FALSE
SZ,2020-04-18,3,263,266,FALSE
SZ,2020-04-19,1,264,268,FALSE
SZ,2020-04-20,4,268,272,FALSE
SZ,2020-04-21,1,269,276,FALSE
SZ,2020-04-22,3,272,282,FALSE
SZ,2020-04-23,6,278,282,FALSE
SZ,2020-04-24,2,280,284,FALSE
SZ,2020-04-25,1,281,287,FALSE
SZ,2020-04-26,0,281,293,FALSE
SZ,2020-04-27,1,282,293,FALSE
SZ,2020-04-28,6,288,295,FALSE
SZ,2020-04-29,0,288,295,FALSE
SZ,2020-04-30,2,290,302,FALSE
SZ,2020-05-01,0,290,303,FALSE
SZ,2020-05-02,0,290,304,FALSE
SZ,2020-05-03,0,290,304,FALSE
SZ,2020-05-04,0,290,305,FALSE
SZ,2020-05-05,0,290,305,FALSE
SZ,2020-05-06,0,290,305,FALSE
SZ,2020-05-07,1,291,305,FALSE
SZ,2020-05-08,0,291,305,FALSE
SZ,2020-05-09,0,291,306,FALSE
SZ,2020-05-10,0,291,NA,NA
SZ,2020-05-11,1,292,306,FALSE
SZ,2020-05-12,0,292,306,FALSE
SZ,2020-05-13,0,292,306,FALSE
SZ,2020-05-14,0,292,307,FALSE
SZ,2020-05-15,0,292,307,FALSE
SZ,2020-05-16,0,292,307,FALSE
SZ,2020-05-17,0,292,307,FALSE
SZ,2020-05-18,0,292,307,FALSE
SZ,2020-05-19,0,292,307,FALSE
SZ,2020-05-20,0,292,307,FALSE
SZ,2020-05-21,0,292,307,FALSE
SZ,2020-05-22,0,292,307,FALSE
SZ,2020-05-23,0,292,307,FALSE
SZ,2020-05-24,0,292,307,FALSE
SZ,2020-05-25,0,292,307,FALSE
SZ,2020-05-26,0,292,307,FALSE
SZ,2020-05-27,0,292,307,FALSE
SZ,2020-05-28,0,292,307,FALSE
SZ,2020-05-29,0,292,307,FALSE
SZ,2020-05-30,0,292,307,FALSE
SZ,2020-05-31,0,292,307,FALSE
SZ,2020-06-01,0,292,307,FALSE
SZ,2020-06-02,0,292,307,FALSE
SZ,2020-06-03,0,292,307,FALSE
SZ,2020-06-04,0,292,307,FALSE
SZ,2020-06-05,0,292,307,FALSE
SZ,2020-06-06,0,292,307,FALSE
SZ,2020-06-07,0,292,307,FALSE
SZ,2020-06-08,0,292,307,FALSE
SZ,2020-06-09,0,292,307,FALSE
SZ,2020-06-10,1,293,307,FALSE
SZ,2020-06-11,0,293,308,FALSE
SZ,2020-06-12,0,293,308,FALSE
SZ,2020-06-13,0,293,308,FALSE
SZ,2020-06-14,0,293,308,FALSE
SZ,2020-06-15,0,293,308,FALSE
SZ,2020-06-16,1,294,308,FALSE
SZ,2020-06-17,0,294,308,FALSE
SZ,2020-06-18,0,294,308,FALSE
SZ,2020-06-19,3,297,309,FALSE
SZ,2020-06-20,1,298,309,FALSE
SZ,2020-06-21,0,298,309,FALSE
SZ,2020-06-22,4,302,313,FALSE
SZ,2020-06-23,1,303,313,FALSE
SZ,2020-06-24,3,306,316,FALSE
SZ,2020-06-25,0,306,317,FALSE
SZ,2020-06-26,2,308,320,FALSE
SZ,2020-06-27,NA,NA,323,NA
TG,2020-01-24,0,0,NA,NA
TG,2020-01-25,0,0,NA,NA
TG,2020-01-26,0,0,NA,NA
TG,2020-01-27,0,0,NA,NA
TG,2020-01-28,0,0,NA,NA
TG,2020-01-29,0,0,NA,NA
TG,2020-01-30,0,0,NA,NA
TG,2020-01-31,0,0,NA,NA
TG,2020-02-01,0,0,NA,NA
TG,2020-02-02,0,0,NA,NA
TG,2020-02-03,0,0,NA,NA
TG,2020-02-04,0,0,NA,NA
TG,2020-02-05,0,0,NA,NA
TG,2020-02-06,0,0,NA,NA
TG,2020-02-07,0,0,NA,NA
TG,2020-02-08,0,0,NA,NA
TG,2020-02-09,0,0,NA,NA
TG,2020-02-10,0,0,NA,NA
TG,2020-02-11,0,0,NA,NA
TG,2020-02-12,0,0,NA,NA
TG,2020-02-13,0,0,NA,NA
TG,2020-02-14,0,0,NA,NA
TG,2020-02-15,0,0,NA,NA
TG,2020-02-16,0,0,NA,NA
TG,2020-02-17,0,0,NA,NA
TG,2020-02-18,0,0,NA,NA
TG,2020-02-19,0,0,NA,NA
TG,2020-02-20,0,0,NA,NA
TG,2020-02-21,0,0,NA,NA
TG,2020-02-22,0,0,NA,NA
TG,2020-02-23,0,0,NA,NA
TG,2020-02-24,0,0,NA,NA
TG,2020-02-25,0,0,NA,NA
TG,2020-02-26,0,0,NA,NA
TG,2020-02-27,0,0,NA,NA
TG,2020-02-28,0,0,NA,NA
TG,2020-02-29,0,0,NA,NA
TG,2020-03-01,0,0,NA,NA
TG,2020-03-02,0,0,NA,NA
TG,2020-03-03,0,0,NA,NA
TG,2020-03-04,1,1,NA,NA
TG,2020-03-05,0,1,NA,NA
TG,2020-03-06,0,1,1,TRUE
TG,2020-03-07,0,1,1,TRUE
TG,2020-03-08,1,2,1,FALSE
TG,2020-03-09,2,4,1,FALSE
TG,2020-03-10,1,5,2,FALSE
TG,2020-03-11,1,6,5,FALSE
TG,2020-03-12,2,8,5,FALSE
TG,2020-03-13,7,15,7,FALSE
TG,2020-03-14,1,16,8,FALSE
TG,2020-03-15,2,18,11,FALSE
TG,2020-03-16,10,28,17,FALSE
TG,2020-03-17,10,38,23,FALSE
TG,2020-03-18,8,46,32,FALSE
TG,2020-03-19,5,51,37,FALSE
TG,2020-03-20,19,70,50,FALSE
TG,2020-03-21,3,73,57,FALSE
TG,2020-03-22,4,77,76,FALSE
TG,2020-03-23,10,87,82,FALSE
TG,2020-03-24,14,101,88,FALSE
TG,2020-03-25,7,108,97,FALSE
TG,2020-03-26,9,117,111,FALSE
TG,2020-03-27,17,134,118,FALSE
TG,2020-03-28,5,139,135,FALSE
TG,2020-03-29,3,142,139,FALSE
TG,2020-03-30,19,161,149,FALSE
TG,2020-03-31,12,173,155,FALSE
TG,2020-04-01,14,187,167,FALSE
TG,2020-04-02,14,201,180,FALSE
TG,2020-04-03,8,209,199,FALSE
TG,2020-04-04,6,215,209,FALSE
TG,2020-04-05,4,219,214,FALSE
TG,2020-04-06,20,239,220,FALSE
TG,2020-04-07,17,256,222,FALSE
TG,2020-04-08,7,263,237,FALSE
TG,2020-04-09,12,275,256,FALSE
TG,2020-04-10,6,281,265,FALSE
TG,2020-04-11,3,284,275,FALSE
TG,2020-04-12,3,287,286,FALSE
TG,2020-04-13,3,290,293,FALSE
TG,2020-04-14,6,296,297,FALSE
TG,2020-04-15,8,304,303,FALSE
TG,2020-04-16,7,311,309,FALSE
TG,2020-04-17,4,315,322,FALSE
TG,2020-04-18,5,320,333,FALSE
TG,2020-04-19,1,321,334,FALSE
TG,2020-04-20,15,336,336,TRUE
TG,2020-04-21,2,338,340,FALSE
TG,2020-04-22,2,340,341,FALSE
TG,2020-04-23,1,341,354,FALSE
TG,2020-04-24,0,341,359,FALSE
TG,2020-04-25,1,342,360,FALSE
TG,2020-04-26,0,342,361,FALSE
TG,2020-04-27,1,343,361,FALSE
TG,2020-04-28,2,345,362,FALSE
TG,2020-04-29,2,347,363,FALSE
TG,2020-04-30,1,348,365,FALSE
TG,2020-05-01,0,348,367,FALSE
TG,2020-05-02,0,348,368,FALSE
TG,2020-05-03,0,348,368,FALSE
TG,2020-05-04,1,349,372,FALSE
TG,2020-05-05,0,349,373,FALSE
TG,2020-05-06,0,349,374,FALSE
TG,2020-05-07,0,349,374,FALSE
TG,2020-05-08,1,350,374,FALSE
TG,2020-05-09,0,350,376,FALSE
TG,2020-05-10,0,350,376,FALSE
TG,2020-05-11,0,350,376,FALSE
TG,2020-05-12,1,351,376,FALSE
TG,2020-05-13,0,351,376,FALSE
TG,2020-05-14,0,351,378,FALSE
TG,2020-05-15,0,351,379,FALSE
TG,2020-05-16,0,351,379,FALSE
TG,2020-05-17,0,351,379,FALSE
TG,2020-05-18,0,351,379,FALSE
TG,2020-05-19,0,351,379,FALSE
TG,2020-05-20,0,351,379,FALSE
TG,2020-05-21,0,351,379,FALSE
TG,2020-05-22,1,352,379,FALSE
TG,2020-05-23,0,352,380,FALSE
TG,2020-05-24,0,352,380,FALSE
TG,2020-05-25,0,352,380,FALSE
TG,2020-05-26,0,352,380,FALSE
TG,2020-05-27,1,353,380,FALSE
TG,2020-05-28,0,353,380,FALSE
TG,2020-05-29,2,355,381,FALSE
TG,2020-05-30,0,355,383,FALSE
TG,2020-05-31,0,355,383,FALSE
TG,2020-06-01,0,355,383,FALSE
TG,2020-06-02,0,355,383,FALSE
TG,2020-06-03,0,355,383,FALSE
TG,2020-06-04,1,356,383,FALSE
TG,2020-06-05,0,356,383,FALSE
TG,2020-06-06,0,356,383,FALSE
TG,2020-06-07,0,356,383,FALSE
TG,2020-06-08,0,356,384,FALSE
TG,2020-06-09,0,356,384,FALSE
TG,2020-06-10,0,356,384,FALSE
TG,2020-06-11,0,356,384,FALSE
TG,2020-06-12,0,356,384,FALSE
TG,2020-06-13,0,356,384,FALSE
TG,2020-06-14,0,356,384,FALSE
TG,2020-06-15,1,357,384,FALSE
TG,2020-06-16,0,357,384,FALSE
TG,2020-06-17,0,357,385,FALSE
TG,2020-06-18,0,357,385,FALSE
TG,2020-06-19,0,357,385,FALSE
TG,2020-06-20,0,357,385,FALSE
TG,2020-06-21,0,357,385,FALSE
TG,2020-06-22,2,359,385,FALSE
TG,2020-06-23,1,360,386,FALSE
TG,2020-06-24,1,361,387,FALSE
TG,2020-06-25,2,363,389,FALSE
TG,2020-06-26,1,364,389,FALSE
TI,2020-01-24,0,0,NA,NA
TI,2020-01-25,0,0,NA,NA
TI,2020-01-26,0,0,NA,NA
TI,2020-01-27,0,0,NA,NA
TI,2020-01-28,0,0,NA,NA
TI,2020-01-29,0,0,NA,NA
TI,2020-01-30,0,0,NA,NA
TI,2020-01-31,0,0,NA,NA
TI,2020-02-01,0,0,NA,NA
TI,2020-02-02,0,0,NA,NA
TI,2020-02-03,0,0,NA,NA
TI,2020-02-04,0,0,NA,NA
TI,2020-02-05,0,0,NA,NA
TI,2020-02-06,0,0,NA,NA
TI,2020-02-07,0,0,NA,NA
TI,2020-02-08,0,0,NA,NA
TI,2020-02-09,0,0,NA,NA
TI,2020-02-10,0,0,NA,NA
TI,2020-02-11,0,0,NA,NA
TI,2020-02-12,0,0,NA,NA
TI,2020-02-13,0,0,NA,NA
TI,2020-02-14,0,0,NA,NA
TI,2020-02-15,0,0,NA,NA
TI,2020-02-16,0,0,NA,NA
TI,2020-02-17,0,0,NA,NA
TI,2020-02-18,0,0,NA,NA
TI,2020-02-19,0,0,NA,NA
TI,2020-02-20,0,0,NA,NA
TI,2020-02-21,0,0,NA,NA
TI,2020-02-22,0,0,NA,NA
TI,2020-02-23,0,0,NA,NA
TI,2020-02-24,1,1,NA,NA
TI,2020-02-25,0,1,0,FALSE
TI,2020-02-26,0,1,1,TRUE
TI,2020-02-27,3,4,1,FALSE
TI,2020-02-28,0,4,1,FALSE
TI,2020-02-29,1,5,2,FALSE
TI,2020-03-01,1,6,2,FALSE
TI,2020-03-02,5,11,4,FALSE
TI,2020-03-03,10,21,8,FALSE
TI,2020-03-04,7,28,13,FALSE
TI,2020-03-05,14,42,25,FALSE
TI,2020-03-06,9,51,28,FALSE
TI,2020-03-07,12,63,41,FALSE
TI,2020-03-08,9,72,49,FALSE
TI,2020-03-09,48,120,61,FALSE
TI,2020-03-10,47,167,75,FALSE
TI,2020-03-11,49,216,108,FALSE
TI,2020-03-12,49,265,163,FALSE
TI,2020-03-13,61,326,206,FALSE
TI,2020-03-14,56,382,265,FALSE
TI,2020-03-15,44,426,293,FALSE
TI,2020-03-16,140,566,368,FALSE
TI,2020-03-17,139,705,426,FALSE
TI,2020-03-18,156,861,511,FALSE
TI,2020-03-19,68,929,638,FALSE
TI,2020-03-20,163,1092,849,FALSE
TI,2020-03-21,78,1170,916,FALSE
TI,2020-03-22,45,1215,945,FALSE
TI,2020-03-23,183,1398,1162,FALSE
TI,2020-03-24,168,1566,1209,FALSE
TI,2020-03-25,138,1704,1354,FALSE
TI,2020-03-26,125,1829,1401,FALSE
TI,2020-03-27,178,2007,1688,FALSE
TI,2020-03-28,47,2054,1727,FALSE
TI,2020-03-29,27,2081,1837,FALSE
TI,2020-03-30,130,2211,1962,FALSE
TI,2020-03-31,99,2310,2091,FALSE
TI,2020-04-01,81,2391,2195,FALSE
TI,2020-04-02,61,2452,2271,FALSE
TI,2020-04-03,71,2523,2377,FALSE
TI,2020-04-04,31,2554,2442,FALSE
TI,2020-04-05,21,2575,2508,FALSE
TI,2020-04-06,94,2669,2546,FALSE
TI,2020-04-07,57,2726,2599,FALSE
TI,2020-04-08,43,2769,2659,FALSE
TI,2020-04-09,54,2823,2714,FALSE
TI,2020-04-10,38,2861,2776,FALSE
TI,2020-04-11,23,2884,2818,FALSE
TI,2020-04-12,10,2894,2869,FALSE
TI,2020-04-13,11,2905,2900,FALSE
TI,2020-04-14,34,2939,2912,FALSE
TI,2020-04-15,25,2964,2927,FALSE
